date,Fog_L_jour_x,Hydropanel_L_jour_x,AgriPV_L_jour_x,Condensation_L_jour_x,YEAR,DOY,ALLSKY_SFC_SW_DWN,WS2M,T2M_MAX,RH2M,T2M_MIN,PRECTOTCORR,Irradiance_kWh_m2,Hydropanel_L_jour_y,AgriPV_Energie_kWh_jour,AgriPV_L_jour_y,Fog_L_jour_y,Condensation_L_jour_y
2025-04-07,50.0,5.733796296296296,8.256666666666666,2.0,2025,97,24.77,1.97,29.36,56.22,11.78,0.0,6.8805555555555555,5.733796296296296,12.385,8.256666666666666,50.0,2.0
2025-04-08,50.0,5.6944444444444455,8.200000000000001,2.0,2025,98,24.6,2.49,35.56,42.67,14.09,0.0,6.833333333333334,5.6944444444444455,12.3,8.200000000000001,50.0,2.0
2025-04-09,50.0,2.0671296296296298,2.9766666666666666,2.0,2025,99,8.93,1.86,30.98,43.91,17.09,0.51,2.4805555555555556,2.0671296296296298,4.465,2.9766666666666666,50.0,2.0
2025-04-10,50.0,3.967592592592593,5.713333333333334,2.0,2025,100,17.14,1.22,26.55,58.27,16.12,0.01,4.761111111111111,3.9675925925925926,8.57,5.713333333333334,50.0,2.0
2025-04-11,50.0,4.724537037037037,6.803333333333334,2.0,2025,101,20.41,2.42,30.16,62.69,14.39,1.28,5.669444444444444,4.724537037037037,10.205,6.803333333333334,50.0,2.0
2025-04-12,50.0,3.314814814814815,4.773333333333333,2.0,2025,102,14.32,2.2,25.76,71.04,13.79,10.84,3.977777777777778,3.314814814814815,7.16,4.773333333333333,50.0,2.0
2025-04-13,50.0,3.5625,5.13,2.0,2025,103,15.39,2.23,21.85,73.58,12.68,5.87,4.275,3.5625,7.694999999999999,5.13,50.0,2.0
2025-04-14,50.0,4.6875,6.75,2.0,2025,104,20.25,2.15,24.44,70.2,12.96,0.67,5.625,4.6875,10.125,6.75,50.0,2.0
2025-04-15,50.0,3.8958333333333335,5.609999999999999,2.0,2025,105,16.83,2.89,22.25,70.71,9.73,1.58,4.675,3.8958333333333335,8.415,5.609999999999999,50.0,2.0
2025-04-16,50.0,5.962962962962964,8.586666666666666,2.0,2025,106,25.76,3.1,22.69,60.6,9.72,0.04,7.155555555555556,5.962962962962964,12.879999999999999,8.586666666666666,50.0,2.0
2025-04-17,50.0,5.576388888888889,8.03,2.0,2025,107,24.09,2.04,28.2,51.75,8.34,0.0,6.691666666666666,5.576388888888889,12.044999999999998,8.03,50.0,2.0
2025-04-18,50.0,5.530092592592593,7.963333333333334,2.0,2025,108,23.89,2.78,30.44,45.88,13.99,0.0,6.636111111111111,5.530092592592593,11.945,7.963333333333334,50.0,2.0
2025-04-19,50.0,3.0625,4.409999999999999,2.0,2025,109,13.23,2.95,23.23,68.43,11.11,0.01,3.675,3.0624999999999996,6.614999999999999,4.409999999999999,50.0,2.0
2025-04-20,50.0,5.916666666666667,8.52,2.0,2025,110,25.56,3.36,22.19,58.85,9.63,0.02,7.1,5.916666666666667,12.78,8.52,50.0,2.0
2025-04-21,50.0,6.275462962962962,9.036666666666664,2.0,2025,111,27.11,3.31,26.18,59.45,8.25,0.0,7.530555555555555,6.275462962962962,13.554999999999998,9.036666666666665,50.0,2.0
2025-04-22,50.0,6.314814814814814,9.093333333333332,2.0,2025,112,27.28,3.03,27.21,60.05,10.04,0.01,7.5777777777777775,6.314814814814814,13.639999999999999,9.093333333333332,50.0,2.0
2025-04-23,50.0,5.277777777777778,7.599999999999999,2.0,2025,113,22.8,2.65,32.6,51.42,11.76,0.01,6.333333333333333,5.277777777777778,11.399999999999999,7.599999999999999,50.0,2.0
2025-04-24,50.0,4.881944444444445,7.03,2.0,2025,114,21.09,2.82,32.98,44.58,15.95,0.03,5.858333333333333,4.881944444444445,10.545,7.03,50.0,2.0
2025-04-25,50.0,5.525462962962963,7.956666666666667,2.0,2025,115,23.87,1.73,28.54,60.36,13.35,0.1,6.6305555555555555,5.525462962962963,11.935,7.956666666666667,50.0,2.0
2025-04-26,50.0,6.375,9.18,2.0,2025,116,27.54,2.53,29.85,60.21,13.91,0.0,7.6499999999999995,6.375,13.77,9.18,50.0,2.0
2025-04-27,50.0,6.4282407407407405,9.256666666666666,2.0,2025,117,27.77,2.36,34.49,49.4,14.12,0.0,7.713888888888889,6.4282407407407405,13.885,9.256666666666666,50.0,2.0
2025-04-28,50.0,6.479166666666666,9.33,2.0,2025,118,27.99,2.37,32.05,47.48,14.79,0.0,7.7749999999999995,6.479166666666666,13.995,9.33,50.0,2.0
2025-04-29,50.0,6.358796296296295,9.156666666666665,2.0,2025,119,27.47,2.8,26.52,60.99,12.32,0.0,7.630555555555555,6.358796296296295,13.734999999999998,9.156666666666665,50.0,2.0
2025-04-30,50.0,4.168981481481482,6.003333333333334,2.0,2025,120,18.01,2.98,24.04,60.5,11.25,0.0,5.002777777777778,4.168981481481482,9.005,6.003333333333334,50.0,2.0
2025-05-01,50.0,6.344907407407407,9.136666666666663,2.0,2025,121,27.41,2.95,29.36,55.13,9.33,0.01,7.613888888888889,6.344907407407407,13.704999999999998,9.136666666666665,50.0,2.0
2025-05-02,50.0,5.951388888888889,8.57,2.0,2025,122,25.71,3.24,26.33,55.65,11.49,0.0,7.141666666666667,5.951388888888889,12.855,8.57,50.0,2.0
2025-05-03,50.0,5.842592592592592,8.413333333333332,2.0,2025,123,25.24,2.45,25.48,62.88,12.64,0.02,7.01111111111111,5.842592592592592,12.619999999999997,8.413333333333332,50.0,2.0
2025-05-04,50.0,5.905092592592593,8.503333333333334,2.0,2025,124,25.51,2.02,26.77,60.4,12.99,0.07,7.086111111111111,5.905092592592593,12.755,8.503333333333334,50.0,2.0
2025-05-05,50.0,6.456018518518518,9.296666666666663,2.0,2025,125,27.89,2.34,26.4,57.37,12.84,0.05,7.747222222222222,6.456018518518518,13.944999999999999,9.296666666666665,50.0,2.0
2025-05-06,50.0,5.122685185185185,7.376666666666666,2.0,2025,126,22.13,2.31,27.64,58.97,11.69,0.03,6.147222222222222,5.122685185185185,11.065,7.376666666666666,50.0,2.0
2025-05-07,50.0,6.493055555555555,9.35,2.0,2025,127,28.05,2.24,29.36,58.58,12.3,0.04,7.791666666666667,6.493055555555555,14.025,9.35,50.0,2.0
2025-05-08,50.0,3.62037037037037,5.213333333333333,2.0,2025,128,15.64,2.73,25.62,63.3,13.13,0.14,4.344444444444444,3.62037037037037,7.819999999999999,5.213333333333333,50.0,2.0
2025-05-09,50.0,5.456018518518518,7.856666666666666,2.0,2025,129,23.57,1.91,26.45,57.75,13.02,0.03,6.5472222222222225,5.456018518518518,11.785,7.8566666666666665,50.0,2.0
2025-05-10,50.0,6.439814814814815,9.273333333333332,2.0,2025,130,27.82,2.12,27.04,56.28,12.72,0.0,7.727777777777778,6.439814814814815,13.909999999999998,9.273333333333332,50.0,2.0
2025-05-11,50.0,4.0115740740740735,5.776666666666666,2.0,2025,131,17.33,2.34,26.06,58.57,12.46,0.44,4.813888888888888,4.0115740740740735,8.665,5.776666666666666,50.0,2.0
2025-05-12,50.0,6.152777777777777,8.86,2.0,2025,132,26.58,2.62,28.27,57.53,13.28,0.08,7.383333333333333,6.152777777777777,13.29,8.86,50.0,2.0
2025-05-13,50.0,3.831018518518519,5.516666666666667,2.0,2025,133,16.55,3.15,23.2,62.33,11.85,2.45,4.597222222222222,3.8310185185185186,8.275,5.516666666666667,50.0,2.0
2025-05-14,50.0,3.555555555555556,5.12,2.0,2025,134,15.36,2.8,24.92,58.57,11.26,0.76,4.266666666666667,3.555555555555556,7.68,5.12,50.0,2.0
2025-05-15,50.0,6.638888888888888,9.56,2.0,2025,135,28.68,3.29,27.52,53.08,10.61,0.03,7.966666666666667,6.638888888888888,14.34,9.56,50.0,2.0
2025-05-16,50.0,6.680555555555555,9.62,2.0,2025,136,28.86,2.38,31.87,43.86,11.15,0.0,8.016666666666666,6.680555555555555,14.429999999999998,9.62,50.0,2.0
2025-05-17,50.0,6.620370370370371,9.533333333333331,2.0,2025,137,28.6,2.75,35.11,43.93,15.79,0.0,7.944444444444445,6.620370370370371,14.299999999999999,9.533333333333333,50.0,2.0
2025-05-18,50.0,6.569444444444445,9.46,2.0,2025,138,28.38,3.27,28.34,61.38,13.87,0.0,7.883333333333333,6.569444444444445,14.19,9.459999999999999,50.0,2.0
2025-05-19,50.0,6.604166666666666,9.51,2.0,2025,139,28.53,4.01,28.95,57.87,13.55,0.0,7.925,6.604166666666666,14.264999999999999,9.51,50.0,2.0
2025-05-20,50.0,6.655092592592592,9.583333333333334,2.0,2025,140,28.75,3.56,30.81,51.89,13.34,0.0,7.986111111111111,6.655092592592592,14.375,9.583333333333334,50.0,2.0
2025-05-21,50.0,6.402777777777779,9.22,2.0,2025,141,27.66,2.88,30.0,54.68,14.46,0.0,7.683333333333334,6.402777777777779,13.830000000000002,9.22,50.0,2.0
2025-05-22,50.0,6.543981481481481,9.423333333333332,2.0,2025,142,28.27,2.62,31.44,57.31,15.46,0.01,7.852777777777778,6.543981481481481,14.134999999999998,9.423333333333332,50.0,2.0
2025-05-23,50.0,6.608796296296297,9.516666666666667,2.0,2025,143,28.55,2.44,30.61,53.8,15.58,0.0,7.930555555555555,6.608796296296297,14.275,9.516666666666667,50.0,2.0
2025-05-24,50.0,6.719907407407407,9.676666666666666,2.0,2025,144,29.03,2.8,33.17,49.25,13.88,0.0,8.063888888888888,6.719907407407407,14.514999999999999,9.676666666666666,50.0,2.0
2025-05-25,50.0,6.585648148148148,9.483333333333333,2.0,2025,145,28.45,2.42,37.09,33.68,17.94,0.0,7.902777777777778,6.585648148148148,14.224999999999998,9.483333333333333,50.0,2.0
2025-05-26,50.0,6.12037037037037,8.813333333333334,2.0,2025,146,26.44,2.81,39.81,34.86,20.19,0.46,7.344444444444445,6.12037037037037,13.220000000000002,8.813333333333334,50.0,2.0
2025-05-27,50.0,6.613425925925926,9.523333333333332,2.0,2025,147,28.57,2.47,36.98,40.18,21.42,0.35,7.936111111111111,6.613425925925926,14.285,9.523333333333333,50.0,2.0
2025-05-28,50.0,5.585648148148148,8.043333333333331,2.0,2025,148,24.13,3.06,38.42,31.92,20.93,0.04,6.7027777777777775,5.585648148148148,12.064999999999998,8.043333333333331,50.0,2.0
2025-05-29,50.0,3.9120370370370368,5.633333333333332,2.0,2025,149,16.9,2.16,41.05,25.54,24.32,0.05,4.694444444444444,3.9120370370370368,8.449999999999998,5.633333333333332,50.0,2.0
2025-05-30,50.0,5.50925925925926,7.933333333333334,2.0,2025,150,23.8,2.56,39.89,30.83,22.04,0.0,6.611111111111111,5.5092592592592595,11.9,7.933333333333334,50.0,2.0
2025-05-31,50.0,6.689814814814814,9.633333333333333,2.0,2025,151,28.9,2.51,38.49,36.97,20.78,0.0,8.027777777777777,6.689814814814814,14.449999999999998,9.633333333333331,50.0,2.0
2025-06-01,50.0,6.752314814814815,9.723333333333333,2.0,2025,152,29.17,2.46,36.57,40.91,18.33,0.0,8.102777777777778,6.752314814814815,14.584999999999999,9.723333333333333,50.0,2.0
2025-06-02,50.0,6.810185185185186,9.806666666666668,2.0,2025,153,29.42,2.74,31.95,48.17,15.93,0.0,8.172222222222222,6.810185185185186,14.71,9.806666666666667,50.0,2.0
2025-06-03,50.0,6.675925925925927,9.613333333333332,2.0,2025,154,28.84,3.18,28.85,55.15,16.37,0.19,8.011111111111111,6.6759259259259265,14.42,9.613333333333333,50.0,2.0
2025-06-04,50.0,6.655092592592592,9.583333333333334,2.0,2025,155,28.75,3.52,29.24,50.51,14.03,0.0,7.986111111111111,6.655092592592592,14.375,9.583333333333334,50.0,2.0
2025-06-05,50.0,6.6782407407407405,9.616666666666664,2.0,2025,156,28.85,3.31,32.6,52.33,15.28,0.0,8.01388888888889,6.6782407407407405,14.424999999999999,9.616666666666665,50.0,2.0
2025-06-06,50.0,6.530092592592593,9.403333333333334,2.0,2025,157,28.21,3.01,34.87,48.51,17.68,0.01,7.836111111111111,6.530092592592593,14.105,9.403333333333334,50.0,2.0
2025-06-07,50.0,6.587962962962964,9.486666666666666,2.0,2025,158,28.46,2.88,40.41,41.12,20.16,0.37,7.905555555555556,6.587962962962964,14.23,9.486666666666666,50.0,2.0
2025-06-08,50.0,6.682870370370369,9.623333333333331,2.0,2025,159,28.87,2.67,37.52,44.05,20.66,0.08,8.019444444444444,6.682870370370369,14.434999999999999,9.623333333333333,50.0,2.0
2025-06-09,50.0,5.421296296296296,7.806666666666666,2.0,2025,160,23.42,2.76,35.85,47.3,20.48,0.57,6.5055555555555555,5.421296296296296,11.709999999999999,7.806666666666666,50.0,2.0
2025-06-10,50.0,5.094907407407407,7.336666666666666,2.0,2025,161,22.01,3.29,31.01,56.7,17.68,0.44,6.113888888888889,5.094907407407407,11.004999999999999,7.336666666666666,50.0,2.0
2025-06-11,50.0,6.69675925925926,9.643333333333333,2.0,2025,162,28.93,3.32,32.03,53.27,16.24,0.0,8.036111111111111,6.6967592592592595,14.465,9.643333333333333,50.0,2.0
2025-06-12,50.0,6.710648148148147,9.663333333333332,2.0,2025,163,28.99,3.25,32.4,51.82,16.89,0.0,8.052777777777777,6.710648148148147,14.494999999999997,9.663333333333332,50.0,2.0
2025-06-13,50.0,6.516203703703703,9.383333333333333,2.0,2025,164,28.15,3.59,31.64,52.43,17.35,0.0,7.819444444444444,6.516203703703703,14.075,9.383333333333333,50.0,2.0
2025-06-14,50.0,6.537037037037036,9.413333333333332,2.0,2025,165,28.24,3.89,32.99,57.17,17.94,0.36,7.844444444444444,6.537037037037036,14.12,9.413333333333332,50.0,2.0
2025-06-15,50.0,5.696759259259259,8.203333333333331,2.0,2025,166,24.61,3.15,36.97,52.34,17.35,2.94,6.83611111111111,5.696759259259259,12.304999999999998,8.203333333333331,50.0,2.0
2025-06-16,50.0,5.81712962962963,8.376666666666667,2.0,2025,167,25.13,2.5,39.8,46.96,20.36,2.9,6.980555555555555,5.81712962962963,12.565,8.376666666666667,50.0,2.0
2025-06-17,50.0,6.534722222222222,9.41,2.0,2025,168,28.23,2.08,37.48,42.67,23.52,3.27,7.841666666666667,6.534722222222222,14.115,9.41,50.0,2.0
2025-06-18,50.0,4.261574074074074,6.136666666666666,2.0,2025,169,18.41,2.64,38.45,30.76,27.06,1.96,5.113888888888889,4.261574074074074,9.204999999999998,6.136666666666666,50.0,2.0
2025-06-19,50.0,6.625,9.54,2.0,2025,170,28.62,2.39,38.07,37.11,25.66,2.57,7.95,6.625,14.309999999999999,9.54,50.0,2.0
2025-06-20,50.0,6.636574074074074,9.556666666666668,2.0,2025,171,28.67,2.53,37.88,48.43,22.66,1.31,7.9638888888888895,6.636574074074074,14.335,9.556666666666667,50.0,2.0
2025-06-21,50.0,6.5532407407407405,9.436666666666666,2.0,2025,172,28.31,3.25,35.52,51.29,20.88,1.62,7.863888888888888,6.5532407407407405,14.155,9.436666666666666,50.0,2.0
2025-06-22,50.0,6.613425925925926,9.523333333333332,2.0,2025,173,28.57,3.33,33.97,53.24,19.57,0.85,7.936111111111111,6.613425925925926,14.285,9.523333333333333,50.0,2.0
2025-06-23,50.0,6.571759259259259,9.463333333333331,2.0,2025,174,28.39,3.33,32.11,52.24,17.31,0.34,7.886111111111111,6.571759259259259,14.195,9.463333333333333,50.0,2.0
2025-06-24,50.0,6.657407407407407,9.586666666666666,2.0,2025,175,28.76,3.48,32.63,54.73,17.15,0.0,7.988888888888889,6.657407407407407,14.379999999999999,9.586666666666666,50.0,2.0
2025-06-25,50.0,6.604166666666666,9.51,2.0,2025,176,28.53,3.39,35.52,48.11,17.86,0.49,7.925,6.604166666666666,14.264999999999999,9.51,50.0,2.0
2025-06-26,50.0,6.585648148148148,9.483333333333333,2.0,2025,177,28.45,2.22,41.01,37.13,19.75,0.82,7.902777777777778,6.585648148148148,14.224999999999998,9.483333333333333,50.0,2.0
2025-06-27,50.0,5.763888888888888,8.299999999999999,2.0,2025,178,24.9,3.35,44.01,20.41,29.21,1.63,6.916666666666666,5.763888888888888,12.449999999999998,8.299999999999999,50.0,2.0
2025-06-28,50.0,6.530092592592593,9.403333333333334,2.0,2025,179,28.21,2.98,45.86,18.18,30.81,0.44,7.836111111111111,6.530092592592593,14.105,9.403333333333334,50.0,2.0
2025-06-29,50.0,6.314814814814814,9.093333333333332,2.0,2025,180,27.28,2.23,46.09,16.59,29.76,0.0,7.5777777777777775,6.314814814814814,13.639999999999999,9.093333333333332,50.0,2.0
2025-06-30,50.0,6.6782407407407405,9.616666666666664,2.0,2025,181,28.85,2.43,45.44,22.35,26.9,0.83,8.01388888888889,6.6782407407407405,14.424999999999999,9.616666666666665,50.0,2.0
2025-07-01,50.0,6.539351851851852,9.416666666666666,2.0,2025,182,28.25,2.56,42.41,33.2,27.01,2.0,7.847222222222222,6.539351851851852,14.125,9.416666666666666,50.0,2.0
